"","Sensitivity","Specificity","1-Spec","PPV","NPV","TP","FP","FN","TN","Cutoff"
"result.2068",0.954439252336449,0.362592986261973,0.637407013738027,0.000232316373385017,0.999980501004198,817,3515939,39,2000064,4.09e-05
"result.2069",0.954439252336449,0.363122898954188,0.636877101045812,0.000232509626951537,0.999980529458929,817,3513016,39,2002987,4.1e-05
"result.2070",0.954439252336449,0.363642840658354,0.636357159341646,0.000232699556959411,0.999980557297644,817,3510148,39,2005855,4.11e-05
"result.2071",0.954439252336449,0.364187800477991,0.635812199522009,0.000232898959195361,0.999980586390562,817,3507142,39,2008861,4.12e-05
"result.2072",0.954439252336449,0.364696502159263,0.635303497840737,0.00023308540311935,0.999980613469364,817,3504336,39,2011667,4.13e-05
"result.2073",0.954439252336449,0.365244000048586,0.634755999951414,0.000233286400031067,0.999980642529058,817,3501316,39,2014687,4.14e-05
"result.2074",0.954439252336449,0.365825399297281,0.634174600702719,0.000233500222639747,0.999980673292919,817,3498109,39,2017894,4.15e-05
"result.2075",0.954439252336449,0.366363651361321,0.633636348638679,0.000233698526612312,0.999980701686673,817,3495140,39,2020863,4.16e-05
"result.2076",0.954439252336449,0.366926921540833,0.633073078459167,0.000233906408806562,0.999980731310977,817,3492033,39,2023970,4.17e-05
"result.2077",0.954439252336449,0.367465717476948,0.632534282523052,0.000234105604837762,0.999980759563114,817,3489061,39,2026942,4.18e-05
"result.2078",0.954439252336449,0.367992548227403,0.632007451772597,0.000234300705597865,0.999980787107854,817,3486155,39,2029848,4.19e-05
"result.2079",0.954439252336449,0.36854240289572,0.63145759710428,0.000234504679903982,0.999980815772387,817,3483122,39,2032881,4.2e-05
"result.2080",0.954439252336449,0.369238377861651,0.630761622138349,0.000234763368868711,0.999980851931917,817,3479283,39,2036720,4.21e-05
"result.2081",0.953271028037383,0.370014664604062,0.629985335395938,0.00023476494878758,0.999980402167128,816,3475001,40,2041002,4.22e-05
"result.2082",0.953271028037383,0.370534787598919,0.629465212401081,0.000234958887953404,0.999980429676243,816,3472132,40,2043871,4.23e-05
"result.2083",0.953271028037383,0.371095338418054,0.628904661581946,0.000235168260584877,0.999980459237236,816,3469040,40,2046963,4.24e-05
"result.2084",0.953271028037383,0.371657883434799,0.628342116565201,0.000235378753548349,0.999980488813749,816,3465937,40,2050066,4.25e-05
"result.2085",0.953271028037383,0.372183263859719,0.627816736140281,0.000235575680852692,0.999980516355545,816,3463039,40,2052964,4.26e-05
"result.2086",0.953271028037383,0.372795845107408,0.627204154892592,0.000235805709965912,0.99998054837061,816,3459660,40,2056343,4.27e-05
"result.2087",0.953271028037383,0.373410057971325,0.626589942028675,0.000236036803228613,0.999980580365487,816,3456272,40,2059731,4.28e-05
"result.2088",0.953271028037383,0.373962450709327,0.626037549290673,0.000236245024306313,0.999980609050338,816,3453225,40,2062778,4.29e-05
"result.2089",0.953271028037383,0.374574669375633,0.625425330624367,0.000236476226024904,0.999980640743008,816,3449848,40,2066155,4.3e-05
"result.2090",0.953271028037383,0.375167852519297,0.624832147480703,0.00023670067111602,0.999980671351609,816,3446576,40,2069427,4.31e-05
"result.2091",0.953271028037383,0.375835727427995,0.624164272572005,0.000236953888076457,0.999980705698717,816,3442892,40,2073111,4.32e-05
"result.2092",0.953271028037383,0.376655161355061,0.623344838644939,0.000237265307973859,0.999980747673717,816,3438372,40,2077631,4.33e-05
"result.2093",0.952102803738318,0.377473688828668,0.622526311171332,0.000237286122226518,0.999980309165315,815,3433857,41,2082146,4.34e-05
"result.2094",0.952102803738318,0.378095697192333,0.621904302807667,0.000237523391682485,0.999980341558234,815,3430426,41,2085577,4.35e-05
"result.2095",0.952102803738318,0.378676915150336,0.621323084849664,0.000237745530602809,0.999980371730696,815,3427220,41,2088783,4.36e-05
"result.2096",0.952102803738318,0.379379235290481,0.620620764709519,0.000238014509247667,0.999980408066525,815,3423346,41,2092657,4.37e-05
"result.2097",0.952102803738318,0.379951207423201,0.620048792576799,0.000238234016543672,0.999980437559314,815,3420191,41,2095812,4.38e-05
"result.2098",0.952102803738318,0.380493629173153,0.619506370826847,0.000238442557578758,0.999980465446472,815,3417199,41,2098804,4.39e-05
"result.2099",0.952102803738318,0.381153708582102,0.618846291417898,0.000238696826620876,0.999980499275619,815,3413558,41,2102445,4.4e-05
"result.2100",0.952102803738318,0.38170664519218,0.61829335480782,0.000238910240982751,0.999980527523633,815,3410508,41,2105495,4.41e-05
"result.2101",0.952102803738318,0.382360742008298,0.617639257991702,0.000239163192931334,0.999980560834158,815,3406900,41,2109103,4.42e-05
"result.2102",0.952102803738318,0.383058892462531,0.616941107537469,0.000239433772912196,0.999980596262651,815,3403049,41,2112954,4.43e-05
"result.2103",0.952102803738318,0.383615998758521,0.616384001241479,0.000239650128455409,0.999980624441181,815,3399976,41,2116027,4.44e-05
"result.2104",0.952102803738318,0.384252147796149,0.615747852203851,0.000239897659364162,0.999980656517786,815,3396467,41,2119536,4.45e-05
"result.2105",0.952102803738318,0.384847687718807,0.615152312281193,0.000240129852795981,0.99998068645065,815,3393182,41,2122821,4.46e-05
"result.2106",0.950934579439252,0.387114365238743,0.612885634761257,0.000240722071581991,0.99998033124064,814,3380679,42,2135324,4.47e-05
"result.2107",0.950934579439252,0.387781696275365,0.612218303724635,0.000240984400552784,0.999980365087817,814,3376998,42,2139005,4.48e-05
"result.2108",0.950934579439252,0.388329919327455,0.611670080672545,0.000241200336139633,0.999980392806774,814,3373974,42,2142029,4.49e-05
"result.2109",0.950934579439252,0.388967337399925,0.611032662600075,0.000241451891155623,0.999980424937325,814,3370458,42,2145545,4.5e-05
"result.2110",0.950934579439252,0.389610012902459,0.610389987097541,0.000241706052776843,0.999980457226452,814,3366913,42,2149090,4.51e-05
"result.2111",0.950934579439252,0.390145545606121,0.609854454393879,0.000241918251246072,0.999980484051288,814,3363959,42,2152044,4.52e-05
"result.2112",0.950934579439252,0.390795654027019,0.609204345972981,0.000242176350200093,0.999980516516427,814,3360373,42,2155630,4.53e-05
"result.2113",0.950934579439252,0.391337350614204,0.608662649385796,0.000242391829668224,0.99998054348531,814,3357385,42,2158618,4.54e-05
"result.2114",0.950934579439252,0.391982564186423,0.608017435813577,0.000242648987670808,0.999980575510621,814,3353826,42,2162177,4.55e-05
"result.2115",0.950934579439252,0.392592788655119,0.607407211344881,0.000242892702894481,0.999980605702385,814,3350460,42,2165543,4.56e-05
"result.2116",0.950934579439252,0.393212984111865,0.606787015888135,0.000243140902542615,0.999980636291462,814,3347039,42,2168964,4.57e-05
"result.2117",0.950934579439252,0.393852577672637,0.606147422327363,0.000243397397083118,0.999980667736385,814,3343511,42,2172492,4.58e-05
"result.2118",0.950934579439252,0.394363817423595,0.605636182576405,0.000243602807716882,0.999980692797586,814,3340691,42,2175312,4.59e-05
"result.2119",0.950934579439252,0.394998516135687,0.605001483864313,0.000243858305741994,0.999980723820539,814,3337190,42,2178813,4.6e-05
"result.2120",0.950934579439252,0.395704824671053,0.604295175328947,0.000244143261106119,0.99998075822666,814,3333294,42,2182709,4.61e-05
"result.2121",0.950934579439252,0.396267550978489,0.603732449021511,0.000244370766291484,0.999980785550734,814,3330190,42,2185813,4.62e-05
"result.2122",0.949766355140187,0.396871792854355,0.603128207145645,0.000244315091340187,0.999980358022994,813,3326857,43,2189146,4.63e-05
"result.2123",0.949766355140187,0.397407688139401,0.602592311860599,0.000244532311651468,0.999980384509236,813,3323901,43,2192102,4.64e-05
"result.2124",0.948598130841122,0.398089703722061,0.601910296277939,0.000244508274888729,0.999979962730679,812,3320139,44,2195864,4.65e-05
"result.2125",0.948598130841122,0.398665120377926,0.601334879622074,0.000244742187313976,0.999979991651062,812,3316965,44,2199038,4.66e-05
"result.2126",0.948598130841122,0.399261022881967,0.600738977118033,0.000244984899637652,0.999980021513198,812,3313678,44,2202325,4.67e-05
"result.2127",0.948598130841122,0.399917839058463,0.600082160941537,0.000245252980563701,0.999980054324766,812,3310055,44,2205948,4.68e-05
"result.2128",0.948598130841122,0.400501776376844,0.599498223623156,0.000245491808978349,0.999980083405267,812,3306834,44,2209169,4.69e-05
"result.2129",0.946261682242991,0.401186511319881,0.598813488680119,0.000245167254008712,0.999979213661866,810,3303057,46,2212946,4.7e-05
"result.2130",0.946261682242991,0.401873784332605,0.598126215667395,0.000245448892692168,0.999979249209327,810,3299266,46,2216737,4.71e-05
"result.2131",0.946261682242991,0.40259695290231,0.59740304709769,0.000245745940565282,0.999979286482358,810,3295277,46,2220726,4.72e-05
"result.2132",0.946261682242991,0.403223674823962,0.596776325176038,0.000246003954285784,0.999979318676269,810,3291820,46,2224183,4.73e-05
"result.2133",0.946261682242991,0.403788214038317,0.596211785961683,0.000246236832409388,0.99997934759038,810,3288706,46,2227297,4.74e-05
"result.2134",0.945093457943925,0.404523347793683,0.595476652206317,0.000246236447864226,0.999978936980791,809,3284651,47,2231352,4.75e-05
"result.2135",0.94392523364486,0.405164572970682,0.594835427029318,0.000246197197861497,0.999978522884538,808,3281114,48,2234889,4.76e-05
"result.2136",0.94392523364486,0.405761381928182,0.594238618071818,0.000246444399032523,0.999978554473202,808,3277822,48,2238181,4.77e-05
"result.2137",0.94392523364486,0.406478386614366,0.593521613385634,0.000246742043103514,0.999978592301078,808,3273867,48,2242136,4.78e-05
"result.2138",0.94392523364486,0.407084985269225,0.592915014730775,0.00024699441725366,0.999978624200077,808,3270521,48,2245482,4.79e-05
"result.2139",0.94392523364486,0.407717689783708,0.592282310216292,0.00024725820335702,0.999978657370766,808,3267031,48,2248972,4.8e-05
"result.2140",0.942757009345794,0.408358914960706,0.591641085039294,0.000247219848904865,0.99997824695302,807,3263494,49,2252509,4.81e-05
"result.2141",0.942757009345794,0.409056884124247,0.590943115875753,0.000247511770610876,0.999978284069193,807,3259644,49,2256359,4.82e-05
"result.2142",0.941588785046729,0.409638645954326,0.590361354045674,0.00024744868433131,0.999977872366037,806,3256435,50,2259568,4.83e-05
"result.2143",0.941588785046729,0.410249051713714,0.589750948286286,0.000247704735954742,0.999977905288811,806,3253068,50,2262935,4.84e-05
"result.2144",0.941588785046729,0.410966600271972,0.589033399728028,0.000248006410011828,0.999977943865373,806,3249110,50,2266893,4.85e-05
"result.2145",0.940420560747664,0.411568485368844,0.588431514631156,0.000247952085184632,0.999977535652241,805,3245790,51,2270213,4.86e-05
"result.2146",0.940420560747664,0.412192125348735,0.587807874651265,0.000248215086852155,0.999977569639672,805,3242350,51,2273653,4.87e-05
"result.2147",0.940420560747664,0.412727658052398,0.587272341947602,0.000248441377556516,0.999977598743421,805,3239396,51,2276607,4.88e-05
"result.2148",0.939252336448598,0.413489260248771,0.586510739751229,0.000248454959349493,0.999977201581859,804,3235195,52,2280808,4.89e-05
"result.2149",0.938084112149533,0.414137011890675,0.585862988109325,0.000248420303642003,0.999976799504823,803,3231622,53,2284381,4.9e-05
"result.2150",0.938084112149533,0.41480162356692,0.58519837643308,0.000248702365212145,0.999976836676719,803,3227956,53,2288047,4.91e-05
"result.2151",0.938084112149533,0.415560687693607,0.584439312306393,0.000249025297000656,0.999976878985921,803,3223769,53,2292234,4.92e-05
"result.2152",0.938084112149533,0.416142268232994,0.583857731767006,0.000249273289202959,0.999976911297999,803,3220561,53,2295442,4.93e-05
"result.2153",0.938084112149533,0.416796908921188,0.583203091078812,0.000249553026599618,0.999976947561356,803,3216950,53,2299053,4.94e-05
"result.2154",0.938084112149533,0.417394624332148,0.582605375667852,0.000249808987897175,0.999976980572037,803,3213653,53,2302350,4.95e-05
"result.2155",0.938084112149533,0.418230011840095,0.581769988159905,0.00025016760918274,0.999977026550805,803,3209045,53,2306958,4.96e-05
"result.2156",0.936915887850467,0.41881141108879,0.58118858891121,0.000250106029987775,0.999976625592639,802,3205838,54,2310165,4.97e-05
"result.2157",0.935747663551402,0.419457531114468,0.580542468885532,0.000250072196248917,0.999976229414673,801,3202274,55,2313729,4.98e-05
"result.2158",0.935747663551402,0.420118335686184,0.579881664313816,0.000250357094857522,0.999976266802564,801,3198629,55,2317374,4.99e-05
"result.2159",0.935747663551402,0.420945021240924,0.579054978759076,0.000250714426565087,0.999976313410615,801,3194069,55,2321934,5e-05
"result.2160",0.935747663551402,0.421588603196916,0.578411396803084,0.000250993319378815,0.999976349568853,801,3190519,55,2325484,5.01e-05
"result.2161",0.934579439252336,0.423057420382114,0.576942579617886,0.000251318084817969,0.999976003174437,800,3182417,56,2333586,5.02e-05
"result.2162",0.934579439252336,0.423811045788046,0.576188954211954,0.000251646713179367,0.999976045844831,800,3178260,56,2337743,5.03e-05
"result.2163",0.934579439252336,0.424449189023284,0.575550810976716,0.000251925656738696,0.999976081858132,800,3174740,56,2341263,5.04e-05
"result.2164",0.932242990654206,0.425476382083186,0.574523617916814,0.000251745180877966,0.999975287464311,798,3169074,58,2346929,5.05e-05
"result.2165",0.932242990654206,0.426022610937666,0.573977389062334,0.000251984695245352,0.999975319148936,798,3166061,58,2349942,5.06e-05
"result.2166",0.932242990654206,0.426753393716428,0.573246606283572,0.00025230584780456,0.999975361411978,798,3162030,58,2353973,5.07e-05
"result.2167",0.929906542056075,0.427288563838707,0.572711436161293,0.000251908778641174,0.999974543749748,796,3159078,60,2356925,5.08e-05
"result.2168",0.929906542056075,0.427920180609039,0.572079819390961,0.000252186833692921,0.99997458132261,796,3155594,60,2360409,5.09e-05
"result.2169",0.929906542056075,0.428474748835343,0.571525251164657,0.000252431476429211,0.999974614220775,796,3152535,60,2363468,5.1e-05
"result.2170",0.929906542056075,0.429275147239768,0.570724852760232,0.00025278540297677,0.999974661552242,796,3148120,60,2367883,5.11e-05
"result.2171",0.929906542056075,0.429869418127583,0.570130581872417,0.000253048825071416,0.999974696580369,796,3144842,60,2371161,5.12e-05
"result.2172",0.929906542056075,0.430488888421562,0.569511111578438,0.000253324002353749,0.999974732990881,796,3141425,60,2374578,5.13e-05
"result.2173",0.929906542056075,0.431299439104729,0.568700560895271,0.000253684965341407,0.999974780474539,796,3136954,60,2379049,5.14e-05
"result.2174",0.929906542056075,0.431914558422104,0.568085441577896,0.000253959584055039,0.9999748163905,796,3133561,60,2382442,5.15e-05
"result.2175",0.929906542056075,0.432571555889292,0.567428444110708,0.000254253556595213,0.999974854638858,796,3129937,60,2386066,5.16e-05
"result.2176",0.929906542056075,0.433139902208175,0.566860097791825,0.000254508411886694,0.999974887632619,796,3126802,60,2389201,5.17e-05
"result.2177",0.929906542056075,0.433914013462284,0.566085986537716,0.000254856358345969,0.999974932432461,796,3122532,60,2393471,5.18e-05
"result.2178",0.929906542056075,0.434472570083809,0.565527429916191,0.000255108009077486,0.999974964658443,796,3119451,60,2396552,5.19e-05
"result.2179",0.928738317757009,0.435262816209491,0.564737183790509,0.000255144040846154,0.999974593622916,795,3115092,61,2400911,5.2e-05
"result.2180",0.927570093457944,0.435831162528374,0.564168837471626,0.000255079831313202,0.999974210809165,794,3111957,62,2404046,5.21e-05
"result.2181",0.927570093457944,0.436583700190156,0.563416299809844,0.000255420446503249,0.999974255260751,794,3107806,62,2408197,5.22e-05
"result.2182",0.927570093457944,0.437142619393064,0.562857380606936,0.000255674014986877,0.999974288176459,794,3104723,62,2411280,5.23e-05
"result.2183",0.927570093457944,0.437790371034969,0.562209628965031,0.00025596851522787,0.999974326218521,794,3101150,62,2414853,5.24e-05
"result.2184",0.927570093457944,0.438364156074607,0.561635843925393,0.000256229953797931,0.999974359822669,794,3097985,62,2418018,5.25e-05
"result.2185",0.927570093457944,0.439112524050476,0.560887475949524,0.000256571742661773,0.999974403519434,794,3093857,62,2422146,5.26e-05
"result.2186",0.927570093457944,0.43972057303087,0.56027942696913,0.000256850118251336,0.999974438913538,794,3090503,62,2425500,5.27e-05
"result.2187",0.927570093457944,0.44029943420988,0.55970056579012,0.000257115692994796,0.999974472517813,794,3087310,62,2428693,5.28e-05
"result.2188",0.927570093457944,0.441081884835813,0.558918115164187,0.000257475546308631,0.999974517800755,794,3082994,62,2433009,5.29e-05
"result.2189",0.927570093457944,0.441664190537967,0.558335809462033,0.000257744006315702,0.999974551396533,794,3079782,62,2436221,5.3e-05
"result.2190",0.926401869158878,0.442258824007166,0.557741175992834,0.000257693851255729,0.999974175713365,793,3076502,63,2439501,5.31e-05
"result.2191",0.926401869158878,0.442877206556994,0.557122793443006,0.000257979806655033,0.999974211770485,793,3073091,63,2442912,5.32e-05
"result.2192",0.926401869158878,0.443664552031607,0.556335447968393,0.000258344814420136,0.999974257534166,793,3068748,63,2447255,5.33e-05
"result.2193",0.926401869158878,0.444221839618289,0.555778160381711,0.000258603793877449,0.999974289827913,793,3065674,63,2450329,5.34e-05
"result.2194",0.925233644859813,0.444841309912268,0.555158690087732,0.000258565893003997,0.999973918111019,792,3062257,64,2453746,5.35e-05
"result.2195",0.925233644859813,0.4454640434387,0.5545359565613,0.000258856182511912,0.999973954571075,792,3058822,64,2457181,5.36e-05
"result.2196",0.924065420560748,0.446346747817215,0.553653252182785,0.000258941502135695,0.999973599933391,791,3053953,65,2462050,5.37e-05
"result.2197",0.924065420560748,0.446884637299871,0.553115362700129,0.000259193250358725,0.999973631708803,791,3050986,65,2465017,5.38e-05
"result.2198",0.922897196261682,0.44747927076907,0.55252072923093,0.000259144181261842,0.999973261631292,790,3047706,66,2468297,5.39e-05
"result.2199",0.922897196261682,0.448039459006821,0.551960540993179,0.000259407120101556,0.99997329506165,790,3044616,66,2471387,5.4e-05
"result.2200",0.922897196261682,0.448856536154893,0.551143463845107,0.000259791594525172,0.999973343672757,790,3040109,66,2475894,5.41e-05
"result.2201",0.922897196261682,0.449413461160192,0.550586538839808,0.000260054308556741,0.999973376705101,790,3037037,66,2478966,5.42e-05
"result.2202",0.921728971962617,0.450003743652786,0.549996256347214,0.000260003888524569,0.999973008783425,789,3033781,67,2482222,5.43e-05
"result.2203",0.921728971962617,0.450554504774562,0.549445495225438,0.000260264447150814,0.999973041776796,789,3030743,67,2485260,5.44e-05
"result.2204",0.921728971962617,0.451392067770812,0.548607932229188,0.000260661690858538,0.999973091796733,789,3026123,67,2489880,5.45e-05
"result.2205",0.921728971962617,0.451981262519255,0.548018737480745,0.0002609418645338,0.999973126872846,789,3022873,67,2493130,5.46e-05
"result.2206",0.921728971962617,0.452656389055626,0.547343610944374,0.000261263641836356,0.999973166952419,789,3019149,67,2496854,5.47e-05
"result.2207",0.921728971962617,0.453211682444698,0.546788317555302,0.00026152889993785,0.999973199828479,789,3016086,67,2499917,5.48e-05
"result.2208",0.921728971962617,0.45403365444145,0.54596634555855,0.000261922537986237,0.99997324834559,789,3011552,67,2504451,5.49e-05
"result.2209",0.921728971962617,0.454632276305869,0.545367723694131,0.000262209961386343,0.999973283568996,789,3008250,67,2507753,5.5e-05
"result.2210",0.921728971962617,0.455301601540101,0.544698398459899,0.000262532080322172,0.999973322842973,789,3004558,67,2511445,5.51e-05
"result.2211",0.921728971962617,0.455874298835588,0.544125701164412,0.000262808325128206,0.999973356355563,789,3001399,67,2514604,5.52e-05
"result.2212",0.920560747663551,0.456943188754611,0.543056811245389,0.000262991812210496,0.999973021953782,788,2995503,68,2520500,5.53e-05
"result.2213",0.920560747663551,0.457470382086449,0.542529617913551,0.000263247302466808,0.999973053042708,788,2992595,68,2523408,5.54e-05
"result.2214",0.920560747663551,0.458057401346591,0.541942598653409,0.000263532370503772,0.999973087575404,788,2989357,68,2526646,5.55e-05
"result.2215",0.920560747663551,0.458626835409625,0.541373164590375,0.000263809489374638,0.999973120989148,788,2986216,68,2529787,5.56e-05
"result.2216",0.920560747663551,0.459495217823486,0.540504782176514,0.000264233217334504,0.999973171785398,788,2981426,68,2534577,5.57e-05
"result.2217",0.920560747663551,0.460048879596331,0.539951120403669,0.000264504088400757,0.999973204071878,788,2978372,68,2537631,5.58e-05
"result.2218",0.920560747663551,0.460649314367668,0.539350685632332,0.000264798470889642,0.999973238998178,788,2975060,68,2540943,5.59e-05
"result.2219",0.920560747663551,0.46120660195435,0.53879339804565,0.000265072286019724,0.999973271333308,788,2971986,68,2544017,5.6e-05
"result.2220",0.920560747663551,0.462075528240286,0.537924471759714,0.000265500351922738,0.999973321594835,788,2967193,68,2548810,5.61e-05
"result.2221",0.920560747663551,0.462619581606464,0.537380418393536,0.000265769077700355,0.999973352968538,788,2964192,68,2551811,5.62e-05
"result.2222",0.920560747663551,0.463248297725726,0.536751702274274,0.000266080299522676,0.99997338913267,788,2960724,68,2555279,5.63e-05
"result.2223",0.920560747663551,0.463877739007756,0.536122260992244,0.000266392611323714,0.999973425240316,788,2957252,68,2558751,5.64e-05
"result.2224",0.918224299065421,0.464796882815328,0.535203117184672,0.000266172880979408,0.999972697747291,786,2952182,70,2563821,5.65e-05
"result.2225",0.918224299065421,0.465358702669306,0.534641297330694,0.000266452510264015,0.99997273070795,786,2949083,70,2566920,5.66e-05
"result.2226",0.918224299065421,0.465958049696492,0.534041950303508,0.000266751466030083,0.999972765782618,786,2945777,70,2570226,5.67e-05
"result.2227",0.918224299065421,0.466574619339402,0.533425380660598,0.000267059713328726,0.999972801771149,786,2942376,70,2573627,5.68e-05
"result.2228",0.918224299065421,0.467738324290251,0.532261675709748,0.000267643440369144,0.999972869436878,786,2935957,70,2580046,5.69e-05
"result.2229",0.918224299065421,0.468299600272154,0.531700399727846,0.000267925895651385,0.999972901953072,786,2932861,70,2583142,5.7e-05
"result.2230",0.918224299065421,0.468889157601981,0.531110842398019,0.000268223225879105,0.999972936023853,786,2929609,70,2586394,5.71e-05
"result.2231",0.918224299065421,0.469491042698853,0.530508957301147,0.000268527454882434,0.999972970718794,786,2926289,70,2589714,5.72e-05
"result.2232",0.918224299065421,0.470413268448186,0.529586731551814,0.00026899494453776,0.999973023707152,786,2921202,70,2594801,5.73e-05
"result.2233",0.918224299065421,0.470966023767572,0.529033976232428,0.000269275925259144,0.999973055367371,786,2918153,70,2597850,5.74e-05
"result.2234",0.918224299065421,0.471597459247212,0.528402540752788,0.00026959762040655,0.999973091443348,786,2914670,70,2601333,5.75e-05
"result.2235",0.917056074766355,0.472205689518298,0.527794310481702,0.00026956491878713,0.99997274219995,785,2911315,71,2604688,5.76e-05
"result.2236",0.917056074766355,0.472884804449889,0.527115195550111,0.000269912122114433,0.999972781344103,785,2907569,71,2608434,5.77e-05
"result.2237",0.917056074766355,0.473693723516829,0.526306276483171,0.000270326857885899,0.999972827823696,785,2903107,71,2612896,5.78e-05
"result.2238",0.917056074766355,0.474267145975084,0.525732854024916,0.000270621626494581,0.999972860675884,785,2899944,71,2616059,5.79e-05
"result.2239",0.917056074766355,0.474897131129189,0.525102868870811,0.000270946213207403,0.999972896677171,785,2896469,71,2619534,5.8e-05
"result.2240",0.917056074766355,0.475635528117008,0.524364471882992,0.000271327649393522,0.999972938752393,785,2892396,71,2623607,5.81e-05
"result.2241",0.917056074766355,0.476470734334263,0.523529265665737,0.000271760391113401,0.99997298618681,785,2887789,71,2628214,5.82e-05
"result.2242",0.914719626168224,0.477021132874656,0.522978867125344,0.00027135339846739,0.999972257301745,783,2884753,73,2631250,5.83e-05
"result.2243",0.914719626168224,0.477657281912283,0.522342718087717,0.000271683783670313,0.999972294248741,783,2881244,73,2634759,5.84e-05
"result.2244",0.914719626168224,0.478264243148526,0.521735756851474,0.000271999761001487,0.999972329408911,783,2877896,73,2638107,5.85e-05
"result.2245",0.914719626168224,0.479243756756477,0.520756243243523,0.000272511238043265,0.999972385962536,783,2872493,73,2643510,5.86e-05
"result.2246",0.914719626168224,0.480022037696499,0.519977962303501,0.000272919009976706,0.999972430733161,783,2868200,73,2647803,5.87e-05
"result.2247",0.914719626168224,0.480584945294627,0.519415054705373,0.000273214700695563,0.999972463024065,783,2865095,73,2650908,5.88e-05
"result.2248",0.914719626168224,0.481211848506971,0.518788151493029,0.000273544762823066,0.99997249889713,783,2861637,73,2654366,5.89e-05
"result.2249",0.914719626168224,0.482177040150268,0.517822959849732,0.00027405449449371,0.999972553945596,783,2856313,73,2659690,5.9e-05
"result.2250",0.914719626168224,0.482682116017703,0.517317883982297,0.000274321990253336,0.999972582664206,783,2853527,73,2662476,5.91e-05
"result.2251",0.914719626168224,0.483269679149921,0.516730320850079,0.000274633830328203,0.999972615997509,783,2850286,73,2665717,5.92e-05
"result.2252",0.914719626168224,0.483883529432453,0.516116470567547,0.000274960380070394,0.999972650735658,783,2846900,73,2669103,5.93e-05
"result.2253",0.914719626168224,0.484584580537755,0.515415419462245,0.000275334269165094,0.999972690300904,783,2843033,73,2672970,5.94e-05
"result.2254",0.914719626168224,0.485499735950107,0.514500264049893,0.000275823878527587,0.999972741777632,783,2837985,73,2678018,5.95e-05
"result.2255",0.914719626168224,0.486026747991254,0.513973252008746,0.000276106621586883,0.99997277133366,783,2835078,73,2680925,5.96e-05
"result.2256",0.914719626168224,0.48663407180888,0.51336592819112,0.000276433171839403,0.999972805314363,783,2831728,73,2684275,5.97e-05
"result.2257",0.914719626168224,0.487366123622485,0.512633876377515,0.000276827814866891,0.999972846161228,783,2827690,73,2688313,5.98e-05
"result.2258",0.914719626168224,0.488248284128925,0.511751715871075,0.000277304879892988,0.999972895221093,783,2822824,73,2693179,5.99e-05
"result.2259",0.914719626168224,0.488976891419385,0.511023108580615,0.000277700146262504,0.999972935607879,783,2818805,73,2697198,6e-05
"result.2260",0.914719626168224,0.489541793215123,0.510458206784877,0.000278007379444923,0.999972966837716,783,2815689,73,2700314,6.01e-05
"result.2261",0.913551401869159,0.490121016975517,0.509878983024483,0.000277967750053674,0.999972628915036,782,2812494,74,2703509,6.02e-05
"result.2262",0.912383177570093,0.491049950480448,0.508950049519552,0.000278118947307321,0.999972311522689,781,2807370,75,2708633,6.03e-05
"result.2263",0.912383177570093,0.49155973990587,0.50844026009413,0.000278397726620562,0.99997234023721,781,2804558,75,2711445,6.04e-05
"result.2264",0.912383177570093,0.492107056504502,0.507892943495498,0.000278697650518142,0.999972370999275,781,2801539,75,2714464,6.05e-05
"result.2265",0.912383177570093,0.492680660253448,0.507319339746552,0.000279012673820252,0.999972403165467,781,2798375,75,2717628,6.06e-05
"result.2266",0.912383177570093,0.493328593186044,0.506671406813956,0.000279369376394611,0.99997243940988,781,2794801,75,2721202,6.07e-05
"result.2267",0.912383177570093,0.494165612310218,0.505834387689782,0.000279831527804899,0.999972486090802,781,2790184,75,2725819,6.08e-05
"result.2268",0.912383177570093,0.494692805642056,0.505307194357944,0.000280123397764106,0.999972515411525,781,2787276,75,2728727,6.09e-05
"result.2269",0.912383177570093,0.495202776358171,0.504797223641829,0.000280406312696482,0.999972543714982,781,2784463,75,2731540,6.1e-05
"result.2270",0.912383177570093,0.495730332271393,0.504269667728607,0.000280699585312188,0.999972572933142,781,2781553,75,2734450,6.11e-05
"result.2271",0.912383177570093,0.496673950322362,0.503326049677638,0.000281225683070538,0.999972625039694,781,2776348,75,2739655,6.12e-05
"result.2272",0.912383177570093,0.497142768051431,0.502857231948569,0.000281487798170726,0.999972650854241,781,2773762,75,2742241,6.13e-05
"result.2273",0.912383177570093,0.497653282639621,0.502346717360379,0.000281773782194278,0.99997267890943,781,2770946,75,2745057,6.14e-05
"result.2274",0.912383177570093,0.498190265668819,0.501809734331181,0.00028207522126291,0.999972708357138,781,2767984,75,2748019,6.15e-05
"result.2275",0.912383177570093,0.498783992684558,0.501216007315442,0.00028240926562743,0.999972740842831,781,2764709,75,2751294,6.16e-05
"result.2276",0.911214953271028,0.49958910464697,0.50041089535303,0.000282501426994388,0.999972421911372,780,2760268,76,2755735,6.17e-05
"result.2277",0.911214953271028,0.500089648247109,0.499910351752891,0.000282784206284553,0.999972449513734,780,2757507,76,2758496,6.18e-05
"result.2278",0.910046728971963,0.500662345542597,0.499337654457403,0.000282745586682574,0.999972118945647,779,2754348,77,2761655,6.19e-05
