"","Sensitivity","Specificity","1-Spec","PPV","NPV","TP","FP","FN","TN","Cutoff"
"result.1495",0.549012391117654,0.933472941649292,0.0665270583507084,0.0210703750526759,0.998741500808216,8950,415817,7352,5834527,0.00643
"result.1496",0.548828364617838,0.933594534956796,0.066405465043204,0.0211012160262639,0.998741151691307,8947,415057,7355,5835287,0.00644
"result.1497",0.548644338118022,0.93371100854609,0.0662889914539104,0.0211305705773815,0.99874079576984,8944,414329,7358,5836015,0.00645
"result.1498",0.548337627284996,0.933833081827176,0.0661669181728237,0.0211571460692773,0.998740105688757,8939,413566,7363,5836778,0.00646
"result.1499",0.548030916451969,0.933957075002592,0.0660429249974082,0.021184421127512,0.998739418377083,8934,412791,7368,5837553,0.00647
"result.1500",0.547724205618942,0.934066029005764,0.0659339709942365,0.0212070615786186,0.998738710967056,8929,412110,7373,5838234,0.00648
"result.1501",0.547601521285732,0.934184902462968,0.0658150975370315,0.0212398939789766,0.998738529599313,8927,411367,7375,5838977,0.00649
"result.1502",0.547540179119126,0.934307295726443,0.0656927042735568,0.0212762914513453,0.998738523833451,8926,410602,7376,5839742,0.0065
"result.1503",0.546988099619679,0.934439128470369,0.065560871529631,0.0212971255926151,0.998737164521385,8917,409778,7385,5840566,0.00651
"result.1504",0.546742730953257,0.934553362182945,0.0654466378170545,0.0213241398450154,0.998736635634535,8913,409064,7389,5841280,0.00652
"result.1505",0.546374677953625,0.934689994662694,0.0653100053373062,0.021353720898453,0.99873579565124,8907,408210,7395,5842134,0.00653
"result.1506",0.546129309287204,0.934795908833178,0.0652040911668221,0.0213782653901659,0.998735255833353,8903,407548,7399,5842796,0.00654
"result.1507",0.545822598454177,0.934908702625007,0.0650912973749925,0.0214027483457249,0.998734554739822,8898,406843,7404,5843501,0.00655
"result.1508",0.545515887621151,0.935037495536246,0.0649625044637543,0.0214324791350851,0.998733875453606,8893,406038,7409,5844306,0.00656
"result.1509",0.545086492454913,0.935154609090316,0.0648453909096843,0.0214538185189477,0.998732839249997,8886,405306,7416,5845038,0.00657
"result.1510",0.544779781621887,0.935269322776474,0.0647306772235257,0.0214791883328899,0.998732141319516,8881,404589,7421,5845755,0.00658
"result.1511",0.544534412955466,0.935376516876511,0.0646234831234889,0.0215045688427213,0.99873160398712,8877,403919,7425,5846425,0.00659
"result.1512",0.544105017789228,0.935492190509834,0.0645078094901657,0.0215256779253809,0.998730566496657,8870,403196,7432,5847148,0.0066
"result.1513",0.543798306956202,0.935604664319276,0.0643953356807241,0.0215505715216429,0.99872986606295,8865,402493,7437,5847851,0.00661
"result.1514",0.543307569623359,0.935719697987823,0.0642803020121773,0.0215692434326683,0.998728657628097,8857,401774,7445,5848570,0.00662
"result.1515",0.543000858790332,0.935824492219948,0.0641755077800518,0.0215917711252747,0.99872794717139,8852,401119,7450,5849225,0.00663
"result.1516",0.542816832290516,0.935955844990292,0.0640441550097083,0.0216279234602722,0.998727613952644,8849,400298,7453,5850046,0.00664
"result.1517",0.542387437124279,0.936067998817345,0.0639320011826549,0.0216482755074809,0.998726572823391,8842,399597,7460,5850747,0.00665
"result.1518",0.541896699791437,0.936174392961411,0.0638256070385886,0.0216643859468421,0.99872535365121,8834,398932,7468,5851412,0.00666
"result.1519",0.541712673291621,0.936286386797271,0.0637136132027293,0.0216944305918249,0.998724994594325,8831,398232,7471,5852112,0.00667
"result.1520",0.541528646791805,0.936403980324923,0.0635960196750771,0.0217264505014459,0.998724643240532,8828,397497,7474,5852847,0.00668
"result.1521",0.541099251625567,0.936524613685263,0.0634753863147373,0.0217499580830646,0.998723614513498,8821,396743,7481,5853601,0.00669
"result.1522",0.540853882959146,0.936636287538734,0.0633637124612662,0.0217777909509907,0.998723084985731,8817,396045,7485,5854299,0.0067
"result.1523",0.54066985645933,0.936739641850113,0.0632603581498874,0.0218053353058907,0.99872271461354,8814,395399,7488,5854945,0.00671
"result.1524",0.540363145626303,0.936843156152685,0.0631568438473147,0.0218281746749562,0.998722003859743,8809,394752,7493,5855592,0.00672
"result.1525",0.539995092626672,0.936951310199887,0.0630486898001134,0.0218502329483542,0.998721129267244,8803,394076,7499,5856268,0.00673
"result.1526",0.539443013127224,0.937048104872308,0.0629518951276922,0.0218612108933166,0.998719728476032,8794,393471,7508,5856873,0.00674
"result.1527",0.538952275794381,0.937150659227716,0.0628493407722839,0.0218766184614159,0.998718506128698,8786,392830,7516,5857514,0.00675
"result.1528",0.53882959146117,0.937275612350296,0.0627243876497038,0.0219143633383479,0.99871833623063,8784,392049,7518,5858295,0.00676
"result.1529",0.538584222794749,0.937382326476751,0.0626176735232493,0.0219411138488912,0.998717800986076,8780,391382,7522,5858962,0.00677
"result.1530",0.538032143295301,0.937489680567982,0.0625103194320185,0.0219559329331484,0.998716415631129,8771,390711,7531,5859633,0.00678
"result.1531",0.537909458962091,0.937602474359811,0.0623975256401887,0.0219898438969344,0.998716229446762,8769,390006,7533,5860338,0.00679
"result.1532",0.537664090295669,0.937700388970591,0.062299611029409,0.022013818600107,0.998715682594168,8765,389394,7537,5860950,0.0068
"result.1533",0.537296037296037,0.937796063704654,0.0622039362953463,0.0220321716492058,0.998714792461047,8759,388796,7543,5861548,0.00681
"result.1534",0.537112010796221,0.937914777170665,0.0620852228293355,0.022065976159875,0.998714444492146,8756,388054,7546,5862290,0.00682
"result.1535",0.5368666421298,0.938018291473237,0.0619817085267627,0.0220921397721622,0.998713905677672,8752,387407,7550,5862937,0.00683
"result.1536",0.536437246963563,0.93811316625133,0.0618868337486704,0.022107953554337,0.998712844827542,8745,386814,7557,5863530,0.00684
"result.1537",0.536130536130536,0.938222280245695,0.0617777197543047,0.0221337547357118,0.998712143893822,8740,386132,7562,5864212,0.00685
"result.1538",0.535823825297509,0.938327394460209,0.061672605539791,0.0221582405316963,0.998711437638486,8735,385475,7567,5864869,0.00686
"result.1539",0.535639798797694,0.938432348683528,0.0615676513164716,0.0221877215405373,0.998711071419754,8732,384819,7570,5865525,0.00687
"result.1540",0.535210403631456,0.938541462677894,0.0614585373221058,0.0222088163273618,0.998710030876178,8725,384137,7577,5866207,0.00688
"result.1541",0.534781008465219,0.938647856821961,0.0613521431780395,0.0222290216476708,0.998708986840654,8718,383472,7584,5866872,0.00689
"result.1542",0.534658324132008,0.938745451450352,0.0612545485496478,0.0222586560021247,0.998708780902621,8716,382862,7586,5867482,0.0069
"result.1543",0.534351613298982,0.938841126184415,0.0611588738155852,0.0222801969435386,0.998708062449378,8711,382264,7591,5868080,0.00691
"result.1544",0.533676849466323,0.938945440442958,0.061054559557042,0.0222898604193568,0.998706336297426,8700,381612,7602,5868732,0.00692
"result.1545",0.533370138633297,0.93904463498329,0.0609553650167095,0.0223127792305106,0.99870562309521,8695,380992,7607,5869352,0.00693
"result.1546",0.53306342780027,0.939143989514817,0.0608560104851829,0.0223358290859274,0.998704910265015,8690,380371,7612,5869973,0.00694
"result.1547",0.532940743467059,0.939250703641272,0.0607492963587284,0.0223691528146821,0.998704717421193,8688,379704,7614,5870640,0.00695
"result.1548",0.532511348300822,0.93934541842817,0.0606545815718302,0.022385654202113,0.998703658689884,8681,379112,7621,5871232,0.00696
"result.1549",0.532265979634401,0.939440933171038,0.0605590668289617,0.0224100704560012,0.998703110867098,8677,378515,7625,5871829,0.00697
"result.1550",0.532081953134585,0.939538047825848,0.0604619521741523,0.0224376716970785,0.998702735208324,8674,377908,7628,5872436,0.00698
"result.1551",0.531959268801374,0.939638522295733,0.0603614777042671,0.0224691153304038,0.998702534088664,8672,377280,7630,5873064,0.00699
"result.1552",0.531529873635137,0.939739956712783,0.0602600432872175,0.0224883276106833,0.99870148529203,8665,376646,7637,5873698,0.007
"result.1553",0.531345847135321,0.939835951429233,0.0601640485707666,0.0225157782006093,0.998701108376185,8662,376046,7640,5874298,0.00701
"result.1554",0.530977794135689,0.939938985758224,0.0600610142417761,0.0225382624499425,0.998700231938732,8656,375402,7646,5874942,0.00702
"result.1555",0.530671083302662,0.940035140465869,0.0599648595341312,0.0225608420349874,0.99869951594321,8651,374801,7651,5875543,0.00703
"result.1556",0.530548398969452,0.940126975411273,0.0598730245887267,0.0225895590217198,0.998699303337826,8649,374227,7653,5876117,0.00704
"result.1557",0.53030303030303,0.940237369335192,0.0597626306648082,0.0226201129304886,0.998698776982916,8645,373537,7657,5876807,0.00705
"result.1558",0.530119003803214,0.940338963743436,0.0596610362565645,0.0226500744344034,0.998698408285872,8642,372902,7660,5877442,0.00706
"result.1559",0.529505582137161,0.94043863825735,0.0595613617426497,0.0226614616012664,0.998696849246526,8632,372279,7670,5878065,0.00707
"result.1560",0.528953502637713,0.940526153440515,0.0594738465594854,0.0226709258455916,0.998695443361533,8623,371732,7679,5878612,0.00708
"result.1561",0.528646791804687,0.940628867787117,0.059371132212883,0.0226963877505873,0.998694737399986,8618,371090,7684,5879254,0.00709
"result.1562",0.52834008097166,0.940720062767745,0.0592799372322548,0.0227176215206801,0.998694015622556,8613,370520,7689,5879824,0.0071
"result.1563",0.528156054471844,0.940830616682858,0.0591693833171423,0.0227513549079244,0.998693660056448,8610,369829,7692,5880515,0.00711
"result.1564",0.527910685805423,0.940925651452144,0.0590743485478559,0.0227767764747605,0.998693113458503,8606,369235,7696,5881109,0.00712
"result.1565",0.527726659305607,0.941016686441578,0.0589833135584218,0.0228033578163061,0.998692730996844,8603,368666,7699,5881678,0.00713
"result.1566",0.527603974972396,0.941109481334147,0.0588905186658526,0.0228332806813084,0.998692520610076,8601,368086,7701,5882258,0.00714
"result.1567",0.527358606305975,0.941204836085822,0.0587951639141782,0.0228590725018413,0.998691974734486,8597,367490,7705,5882854,0.00715
"result.1568",0.527174579806159,0.941305630538095,0.0586943694619049,0.0228896216314116,0.998691606045092,8594,366860,7708,5883484,0.00716
"result.1569",0.526622500306711,0.941417624373954,0.0585823756260455,0.0229089113930806,0.998690235969681,8585,366160,7717,5884184,0.00717
"result.1570",0.5264998159735,0.941517298887869,0.0584827011121308,0.0229418368437934,0.998690035478842,8583,365537,7719,5884807,0.00718
"result.1571",0.526254447307079,0.941611693692379,0.0583883063076208,0.02296761135771,0.998689488759774,8579,364947,7723,5885397,0.00719
"result.1572",0.525825052140842,0.941705768514501,0.0582942314854991,0.0229854852506228,0.99868843335655,8572,364359,7730,5885985,0.0072
"result.1573",0.525518341307815,0.941800643292593,0.0581993567074068,0.0230089731503788,0.998687718144591,8567,363766,7735,5886578,0.00721
"result.1574",0.525088946141578,0.941891198308445,0.0581088016915549,0.0230256079190876,0.998686658232237,8560,363200,7742,5887144,0.00722
"result.1575",0.524782235308551,0.942003832109081,0.0579961678909193,0.0230561297503578,0.99868596808295,8555,362496,7747,5887848,0.00723
"result.1576",0.524414182308919,0.942099346851949,0.0579006531480507,0.0230774629637628,0.998685084863161,8549,361899,7753,5888445,0.00724
"result.1577",0.524291497975709,0.942189101911831,0.0578108980881692,0.0231071819619612,0.998684871236938,8547,361338,7755,5889006,0.00725
"result.1578",0.523984787142682,0.942283496716341,0.0577165032836593,0.0231308727558288,0.998684156086219,8542,360748,7760,5889596,0.00726
"result.1579",0.523800760642866,0.942375011679357,0.0576249883206428,0.0231588082936686,0.998683775717281,8539,360176,7763,5890168,0.00727
"result.1580",0.523371365476629,0.942462686853716,0.0575373131462844,0.0231747066492829,0.998682712818171,8532,359628,7770,5890716,0.00728
"result.1581",0.522941970310391,0.942551961940015,0.0574480380599852,0.0231912838857982,0.998681652353912,8525,359070,7777,5891274,0.00729
"result.1582",0.522757943810575,0.942636117308103,0.0573638826918966,0.023216533266497,0.998681262055943,8522,358544,7780,5891800,0.0073
"result.1583",0.522573917310759,0.942732591998136,0.0572674080018636,0.0232467390711128,0.998680889043159,8519,357941,7783,5892403,0.00731
"result.1584",0.522267206477733,0.942823626987571,0.0571763730124294,0.0232695429724012,0.998680170011998,8514,357372,7788,5892972,0.00732
"result.1585",0.522021837811312,0.94291994168641,0.0570800583135904,0.0232971966710469,0.998679627733647,8510,356770,7792,5893574,0.00733
"result.1586",0.521837811311496,0.94300457702808,0.0569954229719196,0.0233229517365414,0.9986792384416,8507,356241,7795,5894103,0.00734
"result.1587",0.521285731812048,0.943098011885426,0.0569019881145741,0.0233362167209018,0.998677846353345,8498,355657,7804,5894687,0.00735
"result.1588",0.520917678812416,0.943186966989337,0.0568130330106631,0.0233557851773824,0.99867695580575,8492,355101,7810,5895243,0.00736
"result.1589",0.520610967979389,0.943281841767429,0.0567181582325709,0.0233804873345363,0.998676242887664,8487,354508,7815,5895836,0.00737
"result.1590",0.520365599312968,0.943370316897758,0.056629683102242,0.0234053824378238,0.998675690287334,8483,353955,7819,5896389,0.00738
"result.1591",0.520242914979757,0.943461351887192,0.0565386481128078,0.0234367875490166,0.998675479641152,8481,353386,7821,5896958,0.00739
"result.1592",0.51993620414673,0.943550786964685,0.0564492130353146,0.0234595339645671,0.99867475945089,8476,352827,7826,5897517,0.0074
"result.1593",0.519138755980861,0.943640542024567,0.0563594579754331,0.0234608251623795,0.998672687069595,8463,352266,7839,5898078,0.00741
"result.1594",0.518954729481045,0.943725977322208,0.0562740226777918,0.023487473347548,0.998672299826596,8460,351732,7842,5898612,0.00742
"result.1595",0.518709360814624,0.943818132250001,0.056181867749999,0.023514232005606,0.998671753032063,8456,351156,7846,5899188,0.00743
"result.1596",0.518341307814992,0.943905007468389,0.0560949925316111,0.0235334746270153,0.998670860824131,8450,350613,7852,5899731,0.00744
"result.1597",0.518095939148571,0.944006441885439,0.0559935581145614,0.0235642045058241,0.998670327328649,8446,349979,7856,5900365,0.00745
"result.1598",0.517298490982702,0.944092997121438,0.0559070028785615,0.0235643569889709,0.99866825187962,8433,349438,7869,5900906,0.00746
"result.1599",0.516991780149675,0.944178272427886,0.0558217275721145,0.0235858428972415,0.998667527003562,8428,348905,7874,5901439,0.00747
"result.1600",0.516746411483254,0.944270907329261,0.0557290926707394,0.0236131744919411,0.998666981618627,8424,348326,7878,5902018,0.00748
"result.1601",0.516378358483622,0.944362902265859,0.0556370977341407,0.0236348475021689,0.998666097507866,8418,347751,7884,5902593,0.00749
"result.1602",0.51601030548399,0.94445457722007,0.0555454227799302,0.0236564582806041,0.99866521311928,8412,347178,7890,5903166,0.0075
"result.1603",0.515948963317384,0.944552331839656,0.0554476681603444,0.0236944261334505,0.99866518214487,8411,346567,7891,5903777,0.00751
"result.1604",0.515826278984174,0.944650406441629,0.0553495935583705,0.023729904081408,0.998664982714799,8409,345954,7893,5904390,0.00752
"result.1605",0.515764936817568,0.944742241387034,0.0552577586129659,0.0237656449625199,0.998664943416534,8408,345380,7894,5904964,0.00753
"result.1606",0.515396883817936,0.944835836235574,0.0551641637644265,0.0237884240239866,0.998664062208028,8402,344795,7900,5905549,0.00754
"result.1607",0.51509017298491,0.944921751506797,0.055078248493203,0.0238108065956813,0.998663339190066,8397,344258,7905,5906086,0.00755
"result.1608",0.515028830818305,0.945010226637126,0.0549897733628741,0.0238454307144825,0.998663295316884,8396,343705,7906,5906639,0.00756
"result.1609",0.514906146485094,0.945096141908349,0.0549038580916507,0.023876300624072,0.998663079002767,8394,343168,7908,5907176,0.00757
"result.1610",0.514722119985278,0.945177737417333,0.0548222625826674,0.0239026460693521,0.998662687806488,8391,342658,7911,5907686,0.00758
"result.1611",0.51417004048583,0.945255493137658,0.0547445068623423,0.0239107241680312,0.998661278425014,8382,342172,7920,5908172,0.00759
"result.1612",0.513740645319593,0.945336768664253,0.0546632313357472,0.0239259053991127,0.99866021184101,8375,341664,7927,5908680,0.0076
"result.1613",0.513679303152987,0.945412124516667,0.0545878754833334,0.0239553504764466,0.998660149712383,8374,341193,7928,5909151,0.00761
"result.1614",0.513495276653171,0.94548748036908,0.0545125196309195,0.0239792834574168,0.99865975006899,8371,340722,7931,5909622,0.00762
"result.1615",0.513311250153355,0.945578355367321,0.0544216446326794,0.0240099620683917,0.998659372463301,8368,340154,7934,5910190,0.00763
"result.1616",0.513065881486934,0.945664270638544,0.0543357293614559,0.0240357950577761,0.998658819176284,8364,339617,7938,5910727,0.00764
"result.1617",0.512820512820513,0.945741706376481,0.054258293623519,0.0240580385791944,0.99865825397654,8360,339133,7942,5911211,0.00765
"result.1618",0.512759170653908,0.945826021735764,0.0541739782642363,0.0240917671811278,0.998658204724207,8359,338606,7943,5911738,0.00766
"result.1619",0.512636486320697,0.945900897614595,0.0540991023854047,0.0241186741511422,0.998657973419935,8357,338138,7945,5912206,0.00767
"result.1620",0.512452459820881,0.945984573009102,0.0540154269908985,0.0241466721006795,0.998657585948364,8354,337615,7948,5912729,0.00768
"result.1621",0.51220709115446,0.946061208791068,0.0539387912089319,0.0241688519940027,0.998657019908261,8350,337136,7952,5913208,0.00769
"result.1622",0.511655011655012,0.946141044396916,0.0538589556030836,0.0241783534022459,0.998655615275966,8341,336637,7961,5913707,0.0077
"result.1623",0.511593669488406,0.946227599632916,0.0537724003670838,0.0242134968470195,0.998655569458023,8340,336096,7962,5914248,0.00771
"result.1624",0.511102932155564,0.946316394745633,0.0536836052543668,0.0242298755645253,0.998654346536665,8332,335541,7970,5914803,0.00772
"result.1625",0.510857563489142,0.94639655033387,0.0536034496661304,0.0242538617459985,0.998653785961084,8328,335040,7974,5915304,0.00773
"result.1626",0.510796221322537,0.946471426212701,0.0535285737872987,0.0242841186471818,0.998653723732631,8327,334572,7975,5915772,0.00774
"result.1627",0.510550852656116,0.946546942056309,0.0534530579436908,0.0243061943853071,0.998653156709327,8323,334100,7979,5916244,0.00775
"result.1628",0.510244141823089,0.946635257195444,0.0533647428045561,0.0243311706926106,0.998652439415472,8318,333548,7984,5916796,0.00776
"result.1629",0.509937430990063,0.946711892977411,0.0532881070225895,0.0243510202646888,0.998651705645521,8313,333069,7989,5917275,0.00777
"result.1630",0.509876088823457,0.946795248389529,0.0532047516104713,0.0243853781611219,0.998651655662219,8312,332548,7990,5917796,0.00778
"result.1631",0.509630720157036,0.946877643854482,0.0531223561455177,0.024410811509633,0.998651098787524,8308,332033,7994,5918311,0.00779
"result.1632",0.50944669365722,0.946955719557196,0.0530442804428044,0.0244372517287038,0.998650704360332,8305,331545,7997,5918799,0.0078
"result.1633",0.509078640657588,0.947043874705136,0.0529561252948638,0.0244596852867581,0.998649818898925,8299,330994,8003,5919350,0.00781
"result.1634",0.508771929824561,0.947119390548744,0.0528806094512558,0.0244793634302985,0.998649084066176,8294,330522,8008,5919822,0.00782
"result.1635",0.508403876824929,0.947189466691753,0.0528105333082467,0.024493752438145,0.998648173144494,8288,330084,8014,5920260,0.00783
"result.1636",0.508281192491719,0.947270102253572,0.052729897746428,0.0245245156363766,0.998647951180513,8286,329580,8016,5920764,0.00784
"result.1637",0.508097165991903,0.947354577604049,0.0526454223959514,0.0245542265107386,0.998647566302392,8283,329052,8019,5921292,0.00785
"result.1638",0.507667770825666,0.94742865352691,0.0525713464730901,0.0245677051637896,0.998646493015509,8276,328589,8026,5921755,0.00786
"result.1639",0.507361059992639,0.947505289308876,0.0524947106911235,0.0245881901772098,0.998645760349664,8271,328110,8031,5922234,0.00787
"result.1640",0.507299717826034,0.947586564835471,0.0524134351645286,0.0246224752286585,0.998645707963244,8270,327602,8032,5922742,0.00788
"result.1641",0.507054349159612,0.947660320775945,0.0523396792240555,0.0246446854120516,0.998645139742303,8266,327141,8036,5923203,0.00789
"result.1642",0.506747638326586,0.947749115888662,0.0522508841113385,0.0246709691291844,0.998644424735228,8261,326586,8041,5923758,0.0079
"result.1643",0.50656361182677,0.947824951714658,0.0521750482853424,0.0246971917337082,0.998644028025668,8258,326112,8044,5924232,0.00791
"result.1644",0.506379585326954,0.947896947751996,0.0521030522480043,0.0247217122817946,0.998643625892907,8255,325662,8047,5924682,0.00792
"result.1645",0.506256900993743,0.947969423762916,0.052030576237084,0.0247494467135686,0.998643392822471,8253,325209,8049,5925135,0.00793
"result.1646",0.506134216660532,0.948043339694583,0.0519566603054168,0.0247779265941537,0.998643161845799,8251,324747,8051,5925597,0.00794
"result.1647",0.505827505827506,0.948126695106701,0.0518733048932987,0.0248020885969345,0.998642439537499,8246,324226,8056,5926118,0.00795
"result.1648",0.505766163660901,0.948204450827027,0.0517955491729735,0.0248354594334081,0.998642382437683,8245,323740,8057,5926604,0.00796
"result.1649",0.505520794994479,0.948282366538546,0.0517176334614543,0.0248601784647686,0.998641820799198,8241,323253,8061,5927091,0.00797
"result.1650",0.505214084161453,0.948351162752002,0.0516488372479978,0.0248777408256534,0.998641077959097,8236,322823,8066,5927521,0.00798
"result.1651",0.505091399828242,0.948424758701281,0.0515752412987189,0.0249064571063863,0.99864084679894,8234,322363,8068,5927981,0.00799
"result.1652",0.504784688995215,0.948495954782649,0.0515040452173512,0.024925260565748,0.998640107578558,8229,321918,8073,5928426,0.008
"result.1653",0.504355293828978,0.948565230969687,0.0514347690303125,0.0249372928084633,0.998639029304495,8222,321485,8080,5928859,0.00801
"result.1654",0.503987240829346,0.948640906804489,0.0513590931955106,0.0249553500917297,0.99863812856026,8216,321012,8086,5929332,0.00802
"result.1655",0.503619187829714,0.948717542586456,0.051282457413544,0.0249739157944047,0.998637229338371,8210,320533,8092,5929811,0.00803
"result.1656",0.503128450496872,0.948797378192304,0.0512026218076957,0.0249881183051219,0.998635998524858,8202,320034,8100,5930310,0.00804
"result.1657",0.503005766163661,0.948866014414567,0.0511339855854334,0.0250148716462531,0.998635760748604,8200,319605,8102,5930739,0.00805
"result.1658",0.502699055330634,0.948942970178921,0.0510570298210786,0.0250367378612302,0.998635030534604,8195,319124,8107,5931220,0.00806
"result.1659",0.502515028830818,0.949024565687904,0.0509754343120955,0.0250668592375905,0.998634643357397,8192,318614,8110,5931730,0.00807
"result.1660",0.502146975831186,0.949100561505095,0.0508994384949052,0.0250854209760208,0.998633743866703,8186,318139,8116,5932205,0.00808
"result.1661",0.501901607164765,0.949177677260644,0.0508223227393564,0.0251105607370511,0.998633182326913,8182,317657,8120,5932687,0.00809
"result.1662",0.501594896331738,0.949267912294107,0.0507320877058927,0.0251391151966059,0.998632471669862,8177,317093,8125,5933251,0.0081
"result.1663",0.501288185498712,0.949369826684739,0.0506301733152608,0.0251734292790517,0.998631777958263,8172,316456,8130,5933888,0.00811
"result.1664",0.50092013249908,0.949433983153567,0.0505660168464328,0.0251865240067732,0.998630861979747,8166,316055,8136,5934289,0.00812
"result.1665",0.500613421666053,0.949513498777027,0.0504865012229727,0.0252101359512417,0.998630136294792,8161,315558,8141,5934786,0.00813
"result.1666",0.500184026499816,0.949589014620635,0.0504109853793647,0.0252258383863383,0.998629068921087,8154,315086,8148,5935258,0.00814
"result.1667",0.499754631333579,0.949659250754838,0.0503407492451615,0.0252390069208226,0.998627994102141,8147,314647,8155,5935697,0.00815
"result.1668",0.499386578333947,0.949727726985907,0.0502722730140933,0.0252543739918104,0.998627084901366,8141,314219,8161,5936125,0.00816
"result.1669",0.499018525334315,0.949791723463541,0.0502082765364594,0.0252675848102524,0.998626169362517,8135,313819,8167,5936525,0.00817
"result.1670",0.499018525334315,0.949862759553714,0.0501372404462859,0.0253024789275606,0.998626271964174,8135,313375,8167,5936969,0.00818
"result.1671",0.498466445834867,0.949931715758365,0.0500682842416353,0.0253091226212352,0.998624859895828,8126,312944,8176,5937400,0.00819
"result.1672",0.498221077168446,0.950029790360339,0.0499702096396615,0.0253453704599426,0.998624329886366,8122,312331,8180,5938013,0.0082
"result.1673",0.497546313335787,0.950094906776331,0.049905093223669,0.0253441029887356,0.998622576792059,8111,311924,8191,5938420,0.00821
"result.1674",0.497484971169182,0.950163383007399,0.0498366169926008,0.0253749929600821,0.998622508003982,8110,311496,8192,5938848,0.00822
"result.1675",0.497055576002944,0.950232659194438,0.0497673408055621,0.0253880425859897,0.998621432943028,8103,311063,8199,5939281,0.00823
"result.1676",0.496687523003312,0.950308815002822,0.0496911849971777,0.025407613811801,0.998620535907929,8097,310587,8205,5939757,0.00824
"result.1677",0.496380812170286,0.950383210908072,0.0496167890919283,0.0254294279949971,0.998619804345078,8092,310122,8210,5940222,0.00825
"result.1678",0.495951417004049,0.950464966408249,0.0495350335917512,0.0254488567687349,0.998618747846259,8085,309611,8217,5940733,0.00826
"result.1679",0.495583364004417,0.950532962665735,0.0494670373342652,0.0254645170441114,0.998617839402116,8079,309186,8223,5941158,0.00827
"result.1680",0.49527665317139,0.950598079081727,0.0494019209182727,0.0254818480494109,0.998617094745985,8074,308779,8228,5941565,0.00828
"result.1681",0.495031284504969,0.950666395321601,0.0493336046783985,0.0255039156569392,0.998616522672088,8070,308352,8232,5941992,0.00829
"result.1682",0.494969942338363,0.950732631675953,0.0492673683240474,0.025534244494584,0.998616451107184,8069,307938,8233,5942406,0.0083
"result.1683",0.494847258005153,0.950807987528366,0.0491920124716335,0.025566183042081,0.998616225001311,8067,307467,8235,5942877,0.00831
"result.1684",0.494295178505705,0.950880143556899,0.0491198564431014,0.0255749442987996,0.998614819748463,8058,307016,8244,5943328,0.00832
"result.1685",0.493865783339468,0.950951179647072,0.0490488203529278,0.025589356150059,0.998613748636388,8051,306572,8251,5943772,0.00833
"result.1686",0.493620414673046,0.951021095798887,0.0489789042011127,0.0256125430482968,0.998613179348922,8047,306135,8255,5944209,0.00834
"result.1687",0.49343638817323,0.951096611642495,0.0489033883575049,0.0256417612613043,0.998612786054082,8044,305663,8258,5944681,0.00835
"result.1688",0.493191019506809,0.951164127926399,0.0488358720736011,0.0256638608788915,0.998612213428876,8040,305241,8262,5945103,0.00836
"result.1689",0.492822966507177,0.95123116423672,0.0487688357632796,0.0256795458613547,0.998611304731944,8034,304822,8268,5945522,0.00837
"result.1690",0.492577597840756,0.951300280432565,0.048699719567435,0.0257025798604443,0.998610734627809,8030,304390,8272,5945954,0.00838
"result.1691",0.492454913507545,0.951371956487515,0.0486280435124851,0.0257332435811136,0.998610503745292,8028,303942,8274,5946402,0.00839
"result.1692",0.492332229174334,0.951451632102169,0.0485483678978309,0.0257681317622885,0.998610284565897,8026,303444,8276,5946900,0.0084
"result.1693",0.492209544841124,0.951519628359655,0.0484803716403449,0.0257970762884874,0.998610048386368,8024,303019,8278,5947325,0.00841
"result.1694",0.492025518341308,0.951586664669977,0.0484133353300235,0.0258224653194729,0.998609643176447,8021,302600,8281,5947744,0.00842
"result.1695",0.491841491841492,0.95165690080418,0.0483430991958202,0.0258495900754081,0.998609242693697,8018,302161,8284,5948183,0.00843
"result.1696",0.491841491841492,0.951731136718235,0.0482688632817649,0.0258883166782364,0.998609351023203,8018,301697,8284,5948647,0.00844
"result.1697",0.491718807508281,0.951799452958109,0.0482005470418908,0.0259177589674282,0.998609115447111,8016,301270,8286,5949074,0.00845
"result.1698",0.491596123175071,0.951863449435743,0.0481365505642569,0.0259450149570713,0.998608873600523,8014,300870,8288,5949474,0.00846
"result.1699",0.49147343884186,0.951923446133525,0.0480765538664751,0.0259702373041779,0.998608625948471,8012,300495,8290,5949849,0.00847
"result.1700",0.491166728008833,0.951993522276534,0.0480064777234661,0.0259913524462449,0.99860789026651,8007,300057,8295,5950287,0.00848
"result.1701",0.490921359342412,0.952069198111336,0.0479308018886641,0.0260186548846343,0.998607330452677,8003,299584,8299,5950760,0.00849
"result.1702",0.490798675009201,0.95213751435121,0.0478624856487899,0.0260484831910613,0.998607095106157,8001,299157,8301,5951187,0.0085
"result.1703",0.490614648509385,0.952207270511831,0.0477927294881689,0.0260759848591056,0.998606694343739,7998,298721,8304,5951623,0.00851
"result.1704",0.490491964176175,0.952285346214544,0.0477146537854557,0.0261111782358954,0.99860647333903,7996,298233,8306,5952111,0.00852
"result.1705",0.489694516010306,0.952356382304718,0.047643617695282,0.0261076880813155,0.998604399287755,7983,297789,8319,5952555,0.00853
