"","Sensitivity","Specificity","1-Spec","PPV","NPV","TP","FP","FN","TN","Cutoff"
"result.803",0.988642392090668,0.161446910044471,0.838553089955529,0.00732665471618439,0.999559793336524,40999,5554870,471,1069481,0.000912
"result.804",0.988642392090668,0.161763771273593,0.838236228726407,0.00732940396190762,0.999560655230022,40999,5552771,471,1071580,0.000913
"result.805",0.988594164456233,0.162092709157471,0.837907290842529,0.0073319051167745,0.99955968543108,40997,5550592,473,1073759,0.000914
"result.806",0.988594164456233,0.162386171868006,0.837613828131994,0.00733445505036545,0.999560480813547,40997,5548648,473,1075703,0.000915
"result.807",0.988570050639016,0.16268808823687,0.83731191176313,0.00733690263731906,0.999560369030317,40996,5546648,474,1077703,0.000916
"result.808",0.988570050639016,0.163004798507809,0.836995201492191,0.00733965846848276,0.999561222836778,40996,5544550,474,1079801,0.000917
"result.809",0.988521823004582,0.163337661304481,0.836662338695519,0.00734220150343728,0.999560269824348,40994,5542345,476,1082006,0.000918
"result.810",0.988497709187364,0.16365542828271,0.83634457171729,0.00734479280832748,0.999560201661829,40993,5540240,477,1084111,0.000919
"result.811",0.988425367735713,0.163980441253792,0.836019558746208,0.00734709343498934,0.999558313641483,40990,5538087,480,1086264,0.00092
"result.812",0.988280684832409,0.164314209799571,0.835685790200429,0.00734893829143999,0.999553703025177,40984,5535876,486,1088475,0.000921
"result.813",0.988280684832409,0.164656733920047,0.835343266079953,0.00735192949581413,0.99955463101271,40984,5533607,486,1090744,0.000922
"result.814",0.988256571015192,0.165000012831446,0.834999987168554,0.00735475159700204,0.999554643097197,40983,5531333,487,1093018,0.000923
"result.815",0.988232457197974,0.165330611255352,0.834669388744648,0.00735746504791185,0.999554620989764,40982,5529143,488,1095208,0.000924
"result.816",0.988232457197974,0.16565517135188,0.83434482864812,0.00736030603585684,0.999555493211252,40982,5526993,488,1097358,0.000925
"result.817",0.988208343380757,0.165958748260773,0.834041251739227,0.00736278699660778,0.999555397151269,40981,5524982,489,1099369,0.000926
"result.818",0.98818422956354,0.166282100691826,0.833717899308174,0.00736544316674515,0.999555354305486,40980,5522840,490,1101511,0.000927
"result.819",0.988160115746323,0.166621907564983,0.833378092435017,0.00736824578967658,0.999555355520881,40979,5520589,491,1103762,0.000928
"result.820",0.988136001929105,0.166954166528917,0.833045833471083,0.00737098438922712,0.999555336638182,40978,5518388,492,1105963,0.000929
"result.821",0.988015432843019,0.16730167226948,0.83269832773052,0.00737314467958681,0.999551752314744,40973,5516086,497,1108265,0.00093
"result.822",0.987991319025802,0.167635893689812,0.832364106310188,0.00737590470587473,0.99955174589573,40972,5513872,498,1110479,0.000931
"result.823",0.987943091391367,0.167949584797062,0.832050415202938,0.00737830745192844,0.99955078670724,40970,5511794,500,1112557,0.000932
"result.824",0.987943091391367,0.168311129648776,0.831688870351224,0.00738149121256623,0.99955175121834,40970,5509399,500,1114952,0.000933
"result.825",0.987943091391367,0.16862768896153,0.83137231103847,0.00738428108787745,0.999552592324811,40970,5507302,500,1117049,0.000934
"result.826",0.987943091391367,0.168952098099874,0.831047901900126,0.00738714233348233,0.999553451019829,40970,5505153,500,1119198,0.000935
"result.827",0.98791897757415,0.169276507238218,0.830723492761781,0.00738982675420678,0.999553415435959,40969,5503004,501,1121347,0.000936
"result.828",0.987870749939715,0.169608162369416,0.830391837630585,0.00739239817430303,0.999552509814981,40967,5500807,503,1123544,0.000937
"result.829",0.987870749939715,0.16992577838946,0.83007422161054,0.0073952058516121,0.999553345865697,40967,5498703,503,1125648,0.000938
"result.830",0.987798408488064,0.170255923938813,0.829744076061187,0.0073975887949031,0.999551554007166,40964,5496516,506,1127835,0.000939
"result.831",0.987798408488064,0.170591353024621,0.829408646975379,0.00740055838408978,0.999552435379541,40964,5494294,506,1130057,0.00094
"result.832",0.987750180853629,0.170909421919219,0.829090578080781,0.00740301770293914,0.999551502994689,40962,5492187,508,1132164,0.000941
"result.833",0.987629611767543,0.171199563549697,0.828800436450303,0.00740469285087454,0.999547857877541,40957,5490265,513,1134086,0.000942
"result.834",0.987581384133108,0.171502536625852,0.828497463374148,0.00740702157793523,0.999546897435176,40955,5488258,515,1136093,0.000943
"result.835",0.987557270315891,0.171848230868201,0.828151769131799,0.00740991097757486,0.999546930851638,40954,5485968,516,1138383,0.000944
"result.836",0.987484928864239,0.172158600895393,0.827841399104607,0.00741212949533771,0.999545119101667,40951,5483912,519,1140439,0.000945
"result.837",0.987484928864239,0.172478783204574,0.827521216795426,0.00741497611150403,0.999545963139906,40951,5481791,519,1142560,0.000946
"result.838",0.987436701229805,0.172827043736058,0.827172956263942,0.00741771524081535,0.999545132304512,40949,5479484,521,1144867,0.000947
"result.839",0.987436701229805,0.173124280401205,0.826875719598795,0.00742036189780345,0.999545912911151,40949,5477515,521,1146836,0.000948
"result.840",0.987412587412587,0.173443406003094,0.826556593996906,0.00742302562800142,0.9995458784555,40948,5475401,522,1148950,0.000949
"result.841",0.987364359778153,0.173759663399479,0.826240336600521,0.00742548581385109,0.999544968647124,40946,5473306,524,1151045,0.00095
"result.842",0.987364359778153,0.174071241092146,0.825928758907854,0.00742826623475106,0.999545782757601,40946,5471242,524,1153109,0.000951
"result.843",0.987340245960936,0.174400782808761,0.825599217191239,0.00743102908818215,0.999545775845138,40945,5469059,525,1155292,0.000952
"result.844",0.987316132143718,0.174722323741601,0.825277676258399,0.00743372260035771,0.999545748168312,40944,5466929,526,1157422,0.000953
"result.845",0.987243790692067,0.175050355876372,0.824949644123628,0.00743611571795542,0.999544014260545,40941,5464756,529,1159595,0.000954
"result.846",0.987171449240415,0.175361631652671,0.824638368347329,0.00743836070434942,0.99954224312913,40938,5462694,532,1161657,0.000955
"result.847",0.987147335423198,0.175668982516174,0.824331017483826,0.00744093303850974,0.99954218510839,40937,5460658,533,1163693,0.000956
"result.848",0.987074993971546,0.175958973188468,0.824041026811532,0.00744299068071526,0.999540367877203,40934,5458737,536,1165614,0.000957
"result.849",0.987050880154328,0.176267531717447,0.823732468282553,0.00744557741832566,0.999540316471137,40933,5456693,537,1167658,0.000958
"result.850",0.987026766337111,0.176580166117405,0.823419833882595,0.00744820267438005,0.999540275851579,40932,5454622,538,1169729,0.000959
"result.851",0.987002652519894,0.176878610448027,0.823121389551973,0.00745070242042706,0.999540198507991,40931,5452645,539,1171706,0.00096
"result.852",0.987002652519894,0.177201359046343,0.822798640953657,0.00745360322742422,0.999541035590604,40931,5450507,539,1173844,0.000961
"result.853",0.987002652519894,0.17749587846417,0.82250412153583,0.00745625228732667,0.999541796802609,40931,5448556,539,1175795,0.000962
"result.854",0.987002652519894,0.177823306766202,0.822176693233797,0.00745919955796256,0.999542640112074,40931,5446387,539,1177964,0.000963
"result.855",0.987002652519894,0.178159792559301,0.821840207440699,0.00746223078604559,0.999543503521544,40931,5444158,539,1180193,0.000964
"result.856",0.987002652519894,0.17847650283024,0.82152349716976,0.00746508611814245,0.999544313214917,40931,5442060,539,1182291,0.000965
"result.857",0.986930311068242,0.178865522071521,0.821134477928479,0.00746805303470853,0.999542774230013,40928,5439483,542,1184868,0.000966
"result.858",0.986930311068242,0.179169400896782,0.820830599103218,0.00747079711988797,0.999543549350147,40928,5437470,542,1186881,0.000967
"result.859",0.986930311068242,0.179491092787807,0.820508907212193,0.00747370425875875,0.99954436704849,40928,5435339,542,1189012,0.000968
"result.860",0.986906197251025,0.179788329452953,0.820211670547047,0.00747621110071302,0.999544281105542,40927,5433370,543,1190981,0.000969
"result.861",0.98685796961659,0.180108511762133,0.819891488237867,0.00747874610712306,0.99954341610208,40925,5431249,545,1193102,0.00097
"result.862",0.986833855799373,0.180411333880104,0.819588666119896,0.00748130724345344,0.99954334615198,40924,5429243,546,1195108,0.000971
"result.863",0.986809741982156,0.180714155998074,0.819285844001926,0.00748387025983146,0.99954327643632,40923,5427237,547,1197114,0.000972
"result.864",0.986785628164939,0.181007165834057,0.818992834165943,0.00748634613548161,0.999543182202779,40922,5425296,548,1199055,0.000973
"result.865",0.986785628164939,0.181363729065685,0.818636270934315,0.00748958244873218,0.999544079902493,40922,5422934,548,1201417,0.000974
"result.866",0.986761514347721,0.181681647002099,0.818318352997901,0.00749228864233783,0.999544047199835,40921,5420828,549,1203523,0.000975
"result.867",0.986761514347721,0.181984318161885,0.818015681838115,0.00749504006048635,0.999544805182422,40921,5418823,549,1205528,0.000976
"result.868",0.986713286713287,0.182281101952478,0.817718898047522,0.00749737622064372,0.999543891162995,40919,5416857,551,1207494,0.000977
"result.869",0.986640945261635,0.18261290804186,0.817387091958141,0.00749985106977725,0.999542241825216,40916,5414659,554,1209692,0.000978
"result.870",0.986640945261635,0.182917390699859,0.817082609300141,0.00750262489185959,0.999543003457171,40916,5412642,554,1211709,0.000979
"result.871",0.986640945261635,0.18325191403656,0.81674808596344,0.00750567474944702,0.999543837316248,40916,5410426,554,1213925,0.00098
"result.872",0.986616831444418,0.183542206625223,0.816457793374777,0.00750814123636689,0.999543736738564,40915,5408503,555,1215848,0.000981
"result.873",0.9865927176272,0.183898467940482,0.816101532059518,0.00751121201779236,0.999543800112245,40914,5406143,556,1218208,0.000982
"result.874",0.986496262358331,0.18420053526753,0.81579946473247,0.00751324321604275,0.999541272755124,40910,5404142,560,1220209,0.000983
"result.875",0.986399807089462,0.184495356601726,0.815504643398274,0.00751520963716415,0.999538735579353,40906,5402189,564,1222162,0.000984
"result.876",0.986399807089462,0.184802405548861,0.815197594451139,0.00751801900401411,0.999539501616643,40906,5400155,564,1224196,0.000985
"result.877",0.986375693272245,0.185129833850893,0.814870166149107,0.0075208346701561,0.999539501031029,40905,5397986,565,1226365,0.000986
"result.878",0.986375693272245,0.185438392379872,0.814561607620128,0.0075236621519789,0.999540266921839,40905,5395942,565,1228409,0.000987
"result.879",0.986351579455028,0.185765669723721,0.814234330276279,0.00752648086970378,0.999540264615889,40904,5393774,566,1230577,0.000988
"result.880",0.98632746563781,0.186078756998233,0.813921243001767,0.00752917155919547,0.999540227275307,40903,5391700,567,1232651,0.000989
"result.881",0.986303351820593,0.186409808296692,0.813590191703308,0.00753202935543161,0.99954023435097,40902,5389507,568,1234844,0.00099
"result.882",0.986255124186159,0.186716253411089,0.813283746588911,0.00753448037967886,0.999539373094863,40900,5387477,570,1236874,0.000991
"result.883",0.986182782734507,0.187023604274592,0.812976395725408,0.00753675867592472,0.999537710480902,40897,5385441,573,1238910,0.000992
"result.884",0.986134555100072,0.18733789921458,0.81266210078542,0.00753928558655255,0.999536875577395,40895,5383359,575,1240992,0.000993
"result.885",0.986086327465638,0.187657930565575,0.812342069434425,0.00754186729500499,0.999536057647852,40893,5381239,577,1243112,0.000994
"result.886",0.986062213648421,0.187973433171038,0.812026566828962,0.00754459237485473,0.999536033649601,40892,5379149,578,1245202,0.000995
"result.887",0.986038099831203,0.188279274452697,0.811720725547303,0.00754723040582767,0.999535985933722,40891,5377123,579,1247228,0.000996
"result.888",0.986013986013986,0.188611684374816,0.811388315625184,0.00755011576290236,0.99953600371197,40890,5374921,580,1249430,0.000997
"result.889",0.985965758379551,0.18892824368757,0.81107175631243,0.00755267365534037,0.999535184237155,40888,5372824,582,1251527,0.000998
"result.890",0.985941644562334,0.189250992285886,0.810749007714114,0.007555474166199,0.999535179645493,40887,5370686,583,1253665,0.000999
"result.891",0.985941644562334,0.189628991579703,0.810371008420297,0.00755897179348239,0.999536105771067,40887,5368182,583,1256169,0.001
"result.892",0.985652278755727,0.192786282007098,0.807213717992902,0.0075861029646212,0.999534311826366,40875,5347267,595,1277084,0.00101
"result.893",0.985314685314685,0.195862507889452,0.804137492110548,0.00761231428438359,0.999530842303695,40861,5326889,609,1297462,0.00102
"result.894",0.984977091873644,0.199046215999122,0.800953784000878,0.00763974274713531,0.999527735137491,40847,5305799,623,1318552,0.00103
"result.895",0.984591270798167,0.202221923325017,0.797778076674983,0.00766693962531496,0.999523215452893,40831,5284762,639,1339589,0.00104
"result.896",0.983891970098867,0.205418764796733,0.794581235203268,0.00769212351964515,0.999509340886154,40802,5263585,668,1360766,0.00105
"result.897",0.983554376657825,0.208543297298105,0.791456702701895,0.00771962696418686,0.999506564429518,40788,5242887,682,1381464,0.00106
"result.898",0.983289124668435,0.211675981541437,0.788324018458563,0.00774799198618559,0.99950602640656,40777,5222135,693,1402216,0.00107
"result.899",0.98280684832409,0.214811232073904,0.785188767926096,0.0077749034122244,0.999499191542026,40757,5201366,713,1422985,0.00108
"result.900",0.982565710151917,0.217886099332599,0.782113900667401,0.00780333160721782,0.999499334176779,40747,5180997,723,1443354,0.00109
"result.901",0.982396913431396,0.221021953697804,0.778978046302196,0.00783316323666151,0.999501657841004,40740,5160224,730,1464127,0.0011
"result.902",0.982083433807572,0.224142712244566,0.775857287755434,0.00786193327848428,0.99949984618419,40727,5139551,743,1484800,0.00111
"result.903",0.981721726549313,0.227169725758795,0.772830274241205,0.00788959986326141,0.99949654957127,40712,5119499,758,1504852,0.00112
"result.904",0.981360019291054,0.230170623507118,0.769829376492882,0.0079172160004918,0.999493282220171,40697,5099620,773,1524731,0.00113
"result.905",0.981167108753316,0.233214695296188,0.766785304703812,0.00794684680743354,0.999494719789451,40689,5079455,781,1544896,0.00114
"result.906",0.980901856763926,0.236233104193905,0.763766895806095,0.00797586261391359,0.999494150476182,40678,5059460,792,1564891,0.00115
"result.907",0.980347238967929,0.239315217445452,0.760684782554548,0.00800342855027996,0.999486168474954,40655,5039043,815,1585308,0.00116
"result.908",0.979768507354714,0.242239277477899,0.757760722522101,0.00802935950093117,0.99947742689738,40631,5019673,839,1604678,0.00117
"result.909",0.979503255365324,0.245244703971755,0.754755296028245,0.00805890979734877,0.99947706370656,40620,4999764,850,1624587,0.00118
"result.910",0.979141548107065,0.248233676023508,0.751766323976492,0.00808772870166708,0.99947424467498,40605,4979964,865,1644387,0.00119
"result.911",0.978611044128285,0.251269897986988,0.748730102013012,0.00811589554026711,0.999467391062858,40583,4959851,887,1664500,0.0012
"result.912",0.978369905956113,0.25419108981393,0.74580891018607,0.00814543372482194,0.999467576159758,40573,4940500,897,1683851,0.00121
"result.913",0.977959971063419,0.257080882338511,0.742919117661489,0.00817346051815096,0.999463586062158,40556,4921357,914,1702994,0.00122
"result.914",0.97759826380516,0.259878137496035,0.740121862503965,0.0082010888123239,0.99946065291767,40541,4902827,929,1721524,0.00123
"result.915",0.977236556546901,0.262811556935917,0.737188443064083,0.00823043261660778,0.999458063034617,40526,4883395,944,1740956,0.00124
"result.916",0.976850735471425,0.265877668619915,0.734122331380085,0.00826128753726348,0.999455234768279,40510,4863084,960,1761267,0.00125
"result.917",0.976537255847601,0.268718399734555,0.731281600265445,0.00829047386741179,0.99945369550009,40497,4844266,973,1780085,0.00126
"result.918",0.976272003858211,0.271552186772712,0.728447813227288,0.00832021504404046,0.999453285040178,40486,4825494,984,1798857,0.00127
"result.919",0.975958524234386,0.274438054384497,0.725561945615503,0.008350371891022,0.999451887908054,40473,4806377,997,1817974,0.00128
"result.920",0.975500361707258,0.277271086631732,0.722728913368268,0.00837892786839611,0.999447152153413,40454,4787610,1016,1836741,0.00129
"result.921",0.975138654448999,0.280092042224212,0.719907957775788,0.00840839179916172,0.999444641653815,40439,4768923,1031,1855428,0.0013
"result.922",0.974584036653002,0.282927942676951,0.717072057323049,0.00843660429182184,0.999437947002775,40416,4750137,1054,1874214,0.00131
"result.923",0.974149987943091,0.285725801667212,0.714274198332788,0.00846563108431872,0.999433948316102,40398,4731603,1072,1892748,0.00132
"result.924",0.973619483964312,0.288538756475917,0.711461243524083,0.0084942288009812,0.999427966677752,40376,4712969,1094,1911382,0.00133
"result.925",0.972654931275621,0.291267325659525,0.708732674340475,0.00851827683132604,0.999412615100765,40336,4694894,1134,1929457,0.00134
"result.926",0.972003858210755,0.29393687019302,0.70606312980698,0.00854453368391309,0.999404096490174,40309,4677210,1161,1947141,0.00135
"result.927",0.971642150952496,0.296608377182912,0.703391622817088,0.00857354355189479,0.999401835388761,40294,4659513,1176,1964838,0.00136
"result.928",0.971304557511454,0.299477035561672,0.700522964438328,0.00860538498843144,0.999400513140601,40280,4640510,1190,1983841,0.00137
"result.929",0.971111646973716,0.302259043942569,0.697740956057431,0.00863769860411685,0.999402036868071,40272,4622081,1198,2002270,0.00138
"result.930",0.970701712081022,0.305001803195513,0.694998196804487,0.00866786228832856,0.999399006951734,40255,4603912,1215,2020439,0.00139
"result.931",0.970484687726067,0.30762953231192,0.69237046768808,0.00869854461586543,0.999399726345834,40246,4586505,1224,2037846,0.0014
"result.932",0.970074752833374,0.310368366652069,0.689631633347931,0.00872913217944487,0.999396761664957,40229,4568362,1241,2055989,0.00141
"result.933",0.969182541596335,0.313021607701645,0.686978392298355,0.00875456166420314,0.999384049781116,40192,4550786,1278,2073565,0.00142
"result.934",0.968796720520858,0.3157109277573,0.6842890722427,0.00878519758931869,0.999381652373948,40176,4532971,1294,2091380,0.00143
"result.935",0.968483240897034,0.318240383095642,0.681759616904358,0.0088146769210105,0.999380405159087,40163,4516215,1307,2108136,0.00144
"result.936",0.96816976127321,0.320790368747067,0.679209631252933,0.00884463901426443,0.999379217324728,40150,4499323,1320,2125028,0.00145
"result.937",0.967880395466602,0.323473650475345,0.676526349524655,0.00887677737905728,0.999378770459882,40138,4481548,1332,2142803,0.00146
"result.938",0.967494574391126,0.326033146492388,0.673966853507612,0.00890666779141411,0.999376245311429,40122,4464593,1348,2159758,0.00147
"result.939",0.966988184229564,0.328628117682774,0.671371882317226,0.00893614802348923,0.999371533160692,40101,4447403,1369,2176948,0.00148
"result.940",0.966409452616349,0.331048883128325,0.668951116871675,0.00896287642202385,0.999365195679685,40077,4431367,1393,2192984,0.00149
"result.941",0.965999517723656,0.333658346304415,0.666341653695585,0.00899387783188723,0.999362475584171,40060,4414081,1410,2210270,0.0015
"result.942",0.965589582830962,0.336230371850767,0.663769628149233,0.00902461660648453,0.999359726481614,40043,4397043,1427,2227308,0.00151
"result.943",0.965059078852182,0.338679970309544,0.661320029690456,0.00905281058767831,0.999354561101549,40021,4380816,1449,2243535,0.00152
"result.944",0.96481794068001,0.34116730831443,0.65883269168557,0.00908442789514911,0.99935484470064,40011,4364339,1459,2260012,0.00153
"result.945",0.964649143959489,0.34353493647906,0.65646506352094,0.00911531290082005,0.999356216202449,40004,4348655,1466,2275696,0.00154
"result.946",0.964070412346274,0.345999630756281,0.654000369243719,0.00914391209402448,0.999350341593878,39980,4332328,1490,2292023,0.00155
"result.947",0.963178201109236,0.348440473640361,0.651559526359639,0.00916943634469533,0.999338880617079,39943,4316159,1527,2308192,0.00156
"result.948",0.962816493850977,0.35093747296905,0.64906252703095,0.00920096249699853,0.999337137698681,39928,4299618,1542,2324733,0.00157
"result.949",0.962623583313238,0.353413941984656,0.646586058015344,0.00923404392138757,0.999338366867462,39920,4283213,1550,2341138,0.00158
"result.950",0.962285989872197,0.35599728939484,0.64400271060516,0.00926752076053772,0.99933723618165,39906,4266100,1564,2358251,0.00159
"result.951",0.961610802990113,0.358430584369699,0.641569415630301,0.00929587662438323,0.999329955613768,39878,4249981,1592,2374370,0.0016
"result.952",0.960477453580902,0.360867049466431,0.639132950533569,0.00932008820517812,0.999314842010259,39831,4233841,1639,2390510,0.00161
"result.953",0.960091632505426,0.363227280680024,0.636772719319976,0.00935058798441811,0.999312650552372,39815,4218206,1655,2406145,0.00162
"result.954",0.959488787074994,0.365579662068027,0.634420337931973,0.00937909628317658,0.999306761387269,39790,4202623,1680,2421728,0.00163
"result.955",0.959223535085604,0.367990162357037,0.632009837642963,0.00941195343402973,0.999306793059076,39779,4186655,1691,2437696,0.00164
"result.956",0.958741258741259,0.370384812036681,0.629615187963319,0.00944270714212938,0.999303131631144,39759,4170792,1711,2453559,0.00165
"result.957",0.957897275138654,0.372779461716325,0.627220538283675,0.00947015164305605,0.999293451517663,39724,4154929,1746,2469422,0.00166
"result.958",0.957390884977092,0.375170941274096,0.624829058725904,0.0095010756702299,0.999289514284301,39703,4139087,1767,2485264,0.00167
"result.959",0.957077405353267,0.377567855326507,0.622432144673493,0.00953422122419977,0.999288831214077,39690,4123209,1780,2501142,0.00168
"result.960",0.956667470460574,0.379922803003645,0.620077196996355,0.00956602420573282,0.999286491096624,39673,4107609,1797,2516742,0.00169
"result.961",0.956233421750663,0.382292091708305,0.617707908291695,0.00959804858638449,0.99928381234384,39655,4091914,1815,2532437,0.0017
"result.962",0.95582348685797,0.38460537492654,0.61539462507346,0.00962969009491214,0.999281453941864,39638,4076590,1832,2547761,0.00171
"result.963",0.955365324330842,0.386943113370653,0.613056886629347,0.00966146701447525,0.999278390143378,39619,4061104,1851,2563247,0.00172
"result.964",0.954834820352062,0.389225752077449,0.610774247922551,0.00969189197127458,0.999274098814801,39597,4045983,1873,2578368,0.00173
"result.965",0.954159633469978,0.391558508901476,0.608441491098524,0.00972187654403492,0.999267641141848,39569,4030530,1901,2593821,0.00174
"result.966",0.953363877501809,0.393847185935649,0.606152814064351,0.00975016677332761,0.999259263798606,39536,4015369,1934,2608982,0.00175
"result.967",0.95273691825416,0.395999245812911,0.604000754187089,0.00977819509516231,0.999253389649085,39510,4001113,1960,2623238,0.00176
"result.968",0.95220641427538,0.398169118755935,0.601830881244064,0.00980769340625851,0.999249126949069,39488,3986739,1982,2637612,0.00177
"result.969",0.951772365565469,0.400423377324058,0.599576622675942,0.00983976171173462,0.999246575213455,39470,3971806,2000,2652545,0.00178
"result.970",0.951241861586689,0.402567738333914,0.597432261666086,0.00986928106210357,0.999242348166123,39448,3957601,2022,2666750,0.00179
"result.971",0.950687243790692,0.404822600734774,0.595177399265226,0.00990058233253953,0.999238001409977,39425,3942664,2045,2681687,0.0018
"result.972",0.950373764166868,0.407003946499816,0.592996053500184,0.00993339594004072,0.999237267877229,39412,3928214,2058,2696137,0.00181
"result.973",0.950012056908609,0.409214729110822,0.590785270889178,0.00996644038931779,0.999235860375877,39397,3913569,2073,2710782,0.00182
"result.974",0.949360983843742,0.411352749876931,0.588647250123069,0.00999549098501666,0.999229935699631,39370,3899406,2100,2724945,0.00183
"result.975",0.948951048951049,0.41346857978993,0.58653142021007,0.0100268985765437,0.999227676118666,39353,3885390,2117,2738961,0.00184
"result.976",0.948541114058355,0.415554821898779,0.584445178101221,0.0100580274749636,0.999225384449248,39336,3871570,2134,2752781,0.00185
"result.977",0.947841813359055,0.417644083171317,0.582355916828682,0.0100863810120356,0.999218790631555,39307,3857730,2163,2766621,0.00186
"result.978",0.947552447552448,0.419735608816622,0.580264391183378,0.0101193097392079,0.999218371258199,39295,3843875,2175,2780476,0.00187
"result.979",0.947118398842537,0.421953335504112,0.578046664495888,0.0101531332485968,0.999216046558183,39277,3829184,2193,2795167,0.00188
"result.980",0.946612008680974,0.424132869770941,0.575867130229059,0.0101857757209259,0.999212609346476,39256,3814746,2214,2809605,0.00189
"result.981",0.946057390884977,0.426180919459129,0.573819080540871,0.0102158310097979,0.999208256220604,39233,3801179,2237,2823172,0.0019
"result.982",0.945623342175066,0.428252971498642,0.571747028501358,0.010247818728983,0.999205749038534,39215,3787453,2255,2836898,0.00191
"result.983",0.943887147335423,0.430214220230782,0.569785779769218,0.0102640441954644,0.999184143422468,39143,3774461,2327,2849890,0.00192
"result.984",0.943260188087774,0.432250797096953,0.567749202903047,0.0102937116966006,0.999178918908733,39117,3760970,2353,2863381,0.00193
"result.985",0.942343863033518,0.434316810809089,0.565683189190911,0.010320986128377,0.999169635396661,39079,3747284,2391,2877067,0.00194
"result.986",0.941837472871956,0.436388862848602,0.563611137151398,0.0103530282435318,0.999166322469372,39058,3733558,2412,2890793,0.00195
"result.987",0.94135519652761,0.438406720899904,0.561593279100096,0.0103845761990025,0.999163281258601,39038,3720191,2432,2904160,0.00196
"result.988",0.940872920183265,0.440533570760366,0.559466429239634,0.0104183577562268,0.999160475515981,39018,3706102,2452,2918249,0.00197
"result.989",0.940028936580661,0.442494819492506,0.557505180507494,0.0104453452794451,0.999152273148704,38983,3693110,2487,2931241,0.00198
"result.990",0.939426091150229,0.444487769443376,0.555512230556624,0.0104757740666106,0.999147594720652,38958,3679908,2512,2944443,0.00199
"result.991",0.939016156257536,0.4465131754039,0.5534868245961,0.0105091660027765,0.999145720376613,38941,3666491,2529,2957860,0.002
"result.992",0.938316855558235,0.448555337722895,0.551444662277105,0.0105399018114102,0.999139863333093,38912,3652963,2558,2971388,0.00201
"result.993",0.937979262117193,0.450500282971117,0.549499717028883,0.0105730478880406,0.999138890414096,38898,3640079,2572,2984272,0.00202
"result.994",0.937714010127803,0.452469532487032,0.547530467512968,0.010607702675535,0.999138971299043,38887,3627034,2583,2997317,0.00203
"result.995",0.937207619966241,0.454401646289576,0.545598353710424,0.010639180247138,0.999135664781327,38866,3614235,2604,3010116,0.00204
"result.996",0.936677115987461,0.456280018978463,0.543719981021537,0.01066956432887,0.999131953913562,38844,3601792,2626,3022559,0.00205
"result.997",0.936315408729202,0.458132275901443,0.541867724098557,0.0107015556102483,0.99913052639203,38829,3589522,2641,3034829,0.00206
"result.998",0.935784904750422,0.459988306779034,0.540011693220966,0.0107319234277111,0.999126824266744,38807,3577227,2663,3047124,0.00207
"result.999",0.934892693513383,0.461854451854982,0.538145548145018,0.0107585812658607,0.999118276943334,38770,3564865,2700,3059486,0.00208
"result.1000",0.934386303351821,0.463755770187902,0.536244229812098,0.0107905304873074,0.999115064970037,38749,3552270,2721,3072081,0.00209
"result.1001",0.934096937545213,0.465507790876419,0.534492209123581,0.0108222018153317,0.999114508070839,38737,3540664,2733,3083687,0.0021
"result.1002",0.933662888835303,0.467312495971303,0.532687504028696,0.0108534776315037,0.999112120379823,38719,3528709,2751,3095642,0.00211
"result.1003",0.932770677598264,0.469201586691285,0.530798413308715,0.0108813891451097,0.999103809004598,38682,3516195,2788,3108156,0.00212
"result.1004",0.932240173619484,0.471022595270088,0.528977404729912,0.0109122974196622,0.999100232498642,38660,3504132,2810,3120219,0.00213
"result.1005",0.931757897275139,0.472800429808143,0.527199570191857,0.0109430911117121,0.999097238570817,38640,3492355,2830,3131996,0.00214
"result.1006",0.931275620930793,0.474570112604239,0.525429887395761,0.0109739228677003,0.999094251548274,38620,3480632,2850,3143719,0.00215
"result.1007",0.931034482758621,0.476376478239151,0.523623521760849,0.0110085433823856,0.999094519786801,38610,3468666,2860,3155685,0.00216
"result.1008",0.930528092597058,0.478135744920521,0.521864255079479,0.0110393033987575,0.999091230261622,38589,3457012,2881,3167339,0.00217
"result.1009",0.92980467808054,0.47990995646215,0.52009004353785,0.0110680293861505,0.999085167424418,38559,3445259,2911,3179092,0.00218
"result.1010",0.929081263564022,0.481714359640665,0.518285640359335,0.0110975896031925,0.999079206984627,38529,3433306,2941,3191045,0.00219
"result.1011",0.928671328671329,0.483442227019673,0.516557772980327,0.0111294392625995,0.999077196361571,38512,3421860,2958,3202491,0.0022
"result.1012",0.928164938509766,0.485147601629201,0.514852398370799,0.0111598716633604,0.999073914896541,38491,3410563,2979,3213788,0.00221
"result.1013",0.927345068724379,0.486828068138298,0.513171931861702,0.011186228288996,0.99906658533495,38457,3399431,3013,3224920,0.00222
"result.1014",0.927007475283337,0.488455397366474,0.511544602633526,0.0112173754206917,0.999065373524845,38443,3388651,3027,3235700,0.00223
"result.1015",0.926621654207861,0.490119711349836,0.509880288650164,0.0112489472499402,0.999063625464956,38427,3377626,3043,3246725,0.00224
"result.1016",0.926356402218471,0.491852258432562,0.508147741567438,0.0112836735383228,0.999063550975452,38416,3366149,3054,3258202,0.00225
"result.1017",0.92575355678804,0.493663454729377,0.506336545270623,0.0113162932102241,0.999059353021848,38391,3354151,3079,3270200,0.00226
"result.1018",0.925343621895346,0.495317201639829,0.504682798360171,0.0113479833331855,0.999057319309639,38374,3343196,3096,3281155,0.00227
